"All transactions for ktamas"
Date,Description,Currency,Amount,Type,Tags,Account,Status,kovacs.tamas.hun@gmail.com,"László Ratskó","Virág Zoltán"
2011-04-28,"Vacsora - McDonald's",HUF,"+ 860.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-27,Ebéd,HUF,"+ 490.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-27,Tesco,HUF,"+ 1,755.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-26,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-26,"Vacsora - McDonald's",HUF,"+ 860.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-26,"No-Spa gyógyszer",HUF,"+ 540.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-26,"Ebéd - McDonalds",HUF,"+ 860.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-26,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-23,Krasszant,HUF,"+ 240.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-23,"WC papír",HUF,"+ 320.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,"RV tárca",HUF,"+ 800.00",Expense,Entertainment,OTP,Cleared,"Get 0.00",0.00,0.00
2011-04-22,Kóla,HUF,"+ 315.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,Vágódeszka,HUF,"+ 410.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,"Tefal serpenyő",HUF,"+ 3,200.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,"Tesco kaja",HUF,"+ 1,860.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,"Kivétel a megtakarításból",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-22,"RV előfizetés",HUF,"+ 1,970.00",Expense,Entertainment,OTP,Cleared,"Get 0.00",0.00,0.00
2011-04-22,Ásványvíz,HUF,"+ 510.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,Spar,HUF,"+ 4,335.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,"Ebéd - Pizza Forte",HUF,"+ 1,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,Gyógyszer,HUF,"+ 5,510.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-22,Anyáéknak,HUF,"+ 10,000.00",Expense,"To Mums",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-21,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-21,Taxi,HUF,"+ 2,800.00",Expense,"Public Transport,Taxi",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-21,"Ebéd - Don Pepe",HUF,"+ 770.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-21,"Reggeli - Pékség",HUF,"+ 240.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,Kisbolt,HUF,"+ 485.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,"Reggeli - pékség",HUF,"+ 300.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,"Tesco fuck",HUF,"+ 300.00",Expense,Fuck,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,Rágó,HUF,"+ 170.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,Fogselyem,HUF,"+ 635.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,"Iwebs cuccok",HUF,"+ 1,915.00",Expense,"Iwebs Office",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-20,"Ebéd - Don Pepe",HUF,"+ 980.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-19,"Fogorvos - Fogkőleszedés",HUF,"+ 16,000.00",Expense,Dentist,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-19,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-19,Kisbolt,HUF,"+ 400.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-19,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-18,Spar,HUF,"+ 1,730.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-18,"Ebéd - McDonalds",HUF,"+ 930.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-18,"To OTP",HUF,"+ 5,000.00",Transfer,"To OTP","Pénztárca -> OTP",Cleared,"Get 0.00",0.00,0.00
2011-04-18,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-18,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-18,"Közös költség",HUF,"+ 15,000.00",Expense,"Community fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-17,"Algoflex forte",HUF,"+ 1,280.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-17,Vodafone,HUF,"+ 3,000.00",Expense,Phone,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-17,Szájvíz,HUF,"+ 715.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-17,"Mosópor, zsebkendő",HUF,"+ 2,210.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-17,"Tesco kaja",HUF,"+ 2,415.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-16,Kisbolt,HUF,"+ 1,780.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-15,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-15,"Ebéd - Saláta",HUF,"+ 1,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-15,"Reggeli - Pékség",HUF,"+ 395.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-14,Kisbolt,HUF,"+ 965.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-14,"Ebéd - Gyros",HUF,"+ 1,200.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-14,Fűzetés,HUF,"+ 280.00",Expense,"English course",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-14,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-13,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-13,"A2 Hosting tárhely",HUF,"+ 6,000.00",Expense,Usoft,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-13,"Tokaji Aszú - Davenek ZP-re",HUF,"+ 950.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-13,"Ebéd - Don Pepe",HUF,"+ 410.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-13,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-12,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-12,Kisbolt,HUF,"+ 660.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-12,"Ebéd - Saláta",HUF,"+ 1,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-12,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-12,"Fogorvos - Tömés",HUF,"+ 14,000.00",Expense,Dentist,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-11,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-11,Kisbolt,HUF,"+ 880.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-11,"Ebéd - Don Pepe",HUF,"+ 1,190.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-11,"Reggeli - Pékség",HUF,"+ 345.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-11,Díjbeszedő,HUF,"+ 5,500.00",Expense,"Water fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-10,Kisbolt,HUF,"+ 420.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Balance,HUF,"+ 198.00",Expense,Balance,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Rágó,HUF,"+ 116.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-09,"2 ásványvíz",HUF,"+ 600.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,"Whiskey kóla",HUF,"+ 1,200.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Taxi,HUF,"+ 1,000.00",Expense,"Party,Taxi",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Beugró,HUF,"+ 1,500.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,"Dávid szülinapra Vilmos",HUF,"+ 1,700.00",Expense,"Gifts,Party",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,"Tesco - Virsli, zsömle",HUF,"+ 636.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,"Kaja - Kisbolt",HUF,"+ 810.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Pénztárcába,HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-09,Ruha,HUF,"+ 4,490.00",Expense,Clothing,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-09,Cipő,HUF,"+ 20,000.00",Expense,Clothing,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-08,"Vacsora - Kínai",HUF,"+ 680.00",Expense,"Dinner,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-08,"Ebéd - Grillcsirke, saláta, gyümölcsök",HUF,"+ 1,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-08,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-07,"Kis bolt",HUF,"+ 880.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-07,"Ebéd - Don Pepe",HUF,"+ 850.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-07,"Reggeli - pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-06,Pénztárcába,HUF,"+ 14,460.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-04-06,Zsömle,HUF,"+ 105.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-06,Albérlet,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-06,"Ebéd - Don Pepe",HUF,"+ 720.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-06,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-05,Megtakarításba,HUF,"+ 40,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-04-05,Fizetés,HUF,"+ 225,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-04,"Nyelvvizsga díj",HUF,"+ 26,900.00",Expense,"English course",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-03,Spar,HUF,"+ 4,900.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-04-01,Vacsora,HUF,"+ 2,800.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-31,Villanyszámla,HUF,"+ 4,271.00",Expense,Electricity,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-30,Ebéd,HUF,"+ 2,800.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-28,"Reggeli - Pékség",HUF,"+ 1,000.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-28,Rossmann,HUF,"+ 1,977.00",Expense,"Personal Care,Beauty",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-28,Kisbolt,HUF,"+ 1,238.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-27,"Névnapi ajándék",HUF,"+ 3,000.00",Income,Gifts,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-26,Vonatjegy,HUF,"+ 2,220.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-25,"BKV bérlet",HUF,"+ 9,800.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-25,Vacsora,HUF,"+ 4,000.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-24,Fodrász,HUF,"+ 2,500.00",Expense,"Personal Care,Hair",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-23,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-21,"BKV Jegyek",HUF,"+ 1,280.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-21,Fűzetés,HUF,"+ 1,500.00",Expense,"Education,English course",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-21,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-20,Spar,HUF,"+ 5,101.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-18,"Vacsora - McDonald's",HUF,"+ 4,000.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-16,Rossmann,HUF,"+ 2,667.00",Expense,"Personal Care",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-16,"Közös költség",HUF,"+ 14,000.00",Expense,"Community fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-16,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-14,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-12,Kisbolt,HUF,"+ 4,278.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-11,"Internet Chello",HUF,"+ 10,015.00",Expense,Internet,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-09,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-09,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-09,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-06,Balance,HUF,"+ 19,779.00",Expense,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-06,Kisbolt,HUF,"+ 1,840.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-05,Albérlet,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-04,Fizetés,HUF,"+ 181,012.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-04,"Algoflex forte",HUF,"+ 1,255.00",Expense,Pharmacy,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-01,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-01,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-03-01,Vacsora,HUF,"+ 3,400.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-28,"BeHappy - Nyelvvizsga felkészítő",HUF,"+ 28,000.00",Expense,"English course",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-27,Spar,HUF,"+ 4,386.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-27,Balance,HUF,"+ 31,000.00",Expense,Balance,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-27,Pizza,HUF,"+ 1,400.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-24,Pizza,HUF,"+ 1,200.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-24,Díjbeszedő,HUF,"+ 4,916.00",Expense,"Water fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-24,Villanyszámla,HUF,"+ 3,875.00",Expense,Electricity,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-23,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-23,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-23,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-23,"BKV bérlet",HUF,"+ 9,800.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-21,Próbanyelvvizsga,HUF,"+ 6,000.00",Expense,"English course",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-21,"BKV jegyek",HUF,"+ 1,920.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-21,McDonald's,HUF,"+ 1,160.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-19,Spar,HUF,"+ 4,390.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-18,McDonald's,HUF,"+ 1,160.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-16,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-16,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-16,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-16,"Közös költség",HUF,"+ 14,000.00",Expense,"Community fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-14,Tesco,HUF,"+ 810.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-14,Gyógyszertár,HUF,"+ 639.00",Expense,Pharmacy,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-11,McDonald's,HUF,"+ 1,160.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-09,"Vacsora - McDonald's",HUF,"+ 3,400.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-09,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-09,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-08,Gyógyszertár,HUF,"+ 1,611.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-08,Tesco,HUF,"+ 755.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-07,Gyógyszertár,HUF,"+ 1,871.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-06,Spar,HUF,"+ 4,293.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-05,Albérlet,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-05,Bolt,HUF,"+ 2,019.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-03,Fizetés,HUF,"+ 186,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-03,Tesco,HUF,"+ 3,230.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-02,Gyógyszertár,HUF,"+ 1,165.00",Expense,Pharmacy,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-02,Vacsora,HUF,"+ 3,400.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-02,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-02-02,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-28,Tesco,HUF,"+ 795.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-26,Vacsora,HUF,"+ 2,800.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-26,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-26,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-25,"Vacsora - McDonald's",HUF,"+ 1,070.00",Expense,Dinner,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-24,"Fogorvos - Felmérés",HUF,"+ 7,000.00",Expense,Dentist,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-24,Tesco,HUF,"+ 1,030.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-20,Rossmann,HUF,"+ 6,430.00",Expense,"Personal Care",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-19,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-19,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-19,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-19,"Közös költség",HUF,"+ 16,000.00",Expense,"Community fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-18,Tesco,HUF,"+ 730.00",Expense,Grocery,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-17,"BKV Bérlet",HUF,"+ 9,800.00",Expense,"Public Transport",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-17,Villanyszámla,HUF,"+ 4,100.00",Expense,"Electricity,Community fee",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-17,UPC,HUF,"+ 5,015.00",Expense,Internet,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-12,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-12,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-12,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-06,"Kivétel a megtakarításból",HUF,"+ 140,000.00",Transfer,"From savings","Megtakarítás -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2011-01-06,"BeHappy bérlet",HUF,"+ 149,000.00",Expense,"English course",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-05,Fizetés,HUF,"+ 216,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-05,Albérlet,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-04,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-04,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-01-04,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-31,"Szilveszteri pia",HUF,"+ 3,800.00",Expense,Party,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-28,"Vacsora - Kínai",HUF,"+ 3,400.00",Expense,"Dinner,Chinese food",Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-28,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-28,"Reggeli - Pékség",HUF,"+ 1,250.00",Expense,Breakfast,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2010-12-26,Anyáéknak,HUF,"+ 10,000.00",Expense,"To Mums",Kézpénz,Cleared,"Get 0.00",0.00,0.00
